generation_number,timestamp,execution_duration_ms,episodes_created,discoveries_made,theories_formed,unknowns_resolved,research_debt,research_velocity,replication_success_rate,adaptations_evaluated,adaptations_adopted,adaptations_rejected,adaptation_success_rate,prediction_accuracy,prediction_calibration,prediction_reliability,civilization_adaptation_index,scientific_capital,institution_diversity,method_diversity,collaboration_density,resource_utilization,budget_remaining,credits_spent,canonical_transaction_count,stage3_results_count,stage4_results_count,stage5_result_id,constitutional_violations,lifecycle_completeness_pct,rollback_frequency
11,2026-06-30T16:03:24.583000Z,7,200,10,10,6,0,10.0,0.9263496497341427,20,3,17,0.15,0.0071,0.993,1.0,1.87,1.9e3,1.0,0.753942184206795,0.355,%{cpu_percent: 45.0; memory_mb: 512},976500,3500,3,5,20,civ_adapt_gen11,0,100.0,0.05
12,2026-06-30T16:03:24.602000Z,12,200,10,10,6,0,10.0,0.9342104402541829,20,5,15,0.25,0.0073,0.993,1.0,5.36,2.3e3,1.0,0.8063126200694176,0.36,%{cpu_percent: 45.0; memory_mb: 512},972000,4500,3,4,20,civ_adapt_gen12,0,100.0,0.05
13,2026-06-30T16:03:24.609000Z,5,200,10,10,6,0,10.0,0.9363699609406995,20,6,14,0.3,0.0078,0.992,1.0,7.67,2.5e3,1.0,0.7938145133140863,0.365,%{cpu_percent: 45.0; memory_mb: 512},967000,5000,3,5,20,civ_adapt_gen13,0,100.0,0.05
14,2026-06-30T16:03:24.623000Z,2,200,10,10,6,0,10.0,0.8416921079181074,20,9,11,0.45,0.0092,0.991,1.0,16.56,3.1e3,1.0,0.7211419919009536,0.37,%{cpu_percent: 45.0; memory_mb: 512},960500,6500,3,5,20,civ_adapt_gen14,0,100.0,0.05
15,2026-06-30T16:03:24.659000Z,15,200,10,10,6,0,10.0,0.8897294833160428,20,14,6,0.7,0.0072,0.993,1.0,40.41,4.1e3,1.0,0.7361473784948621,0.375,%{cpu_percent: 45.0; memory_mb: 512},951500,9000,3,4,20,civ_adapt_gen15,0,100.0,0.05
16,2026-06-30T16:03:24.664000Z,2,200,10,10,6,0,10.0,0.9391971249972224,20,14,6,0.7,0.0089,0.991,1.0,40.56,4.1e3,1.0,0.7424961073096116,0.38,%{cpu_percent: 45.0; memory_mb: 512},942500,9000,3,8,20,civ_adapt_gen16,0,100.0,0.05
17,2026-06-30T16:03:24.679000Z,3,200,10,10,6,0,10.0,0.8296869329429979,20,10,10,0.5,0.0045,0.996,1.0,20.5,3.3e3,1.0,0.726605413164951,0.385,%{cpu_percent: 45.0; memory_mb: 512},935500,7000,3,5,20,civ_adapt_gen17,0,100.0,0.05
18,2026-06-30T16:03:24.696000Z,2,200,10,10,6,0,10.0,0.8909137275174246,20,14,6,0.7,0.0085,0.992,1.0,39.83,4.1e3,1.0,0.7112621781989941,0.39,%{cpu_percent: 45.0; memory_mb: 512},926500,9000,3,7,20,civ_adapt_gen18,0,100.0,0.05
19,2026-06-30T16:03:24.728000Z,3,200,10,10,6,0,10.0,0.904488732159839,20,18,2,0.9,0.0063,0.994,1.0,67.19,4.9e3,1.0,0.7463727749743058,0.395,%{cpu_percent: 45.0; memory_mb: 512},915500,11000,3,5,20,civ_adapt_gen19,0,100.0,0.05
20,2026-06-30T16:03:24.740000Z,2,200,10,10,6,0,10.0,0.8050582043526546,20,20,0,1.0,0.0082,0.992,1.0,81.58,5.3e3,1.0,0.7174527479503893,0.4,%{cpu_percent: 45.0; memory_mb: 512},903500,12000,3,5,20,civ_adapt_gen20,0,100.0,0.05
1,2026-06-30T16:05:02.835000Z,16,200,10,10,6,0,10.0,0.8560846747668638,20,0,20,0.0,0.0071,0.993,1.0,0.0,1.3e3,1.0,0.7241663159931879,0.305,%{cpu_percent: 45.0; memory_mb: 512},998000,2000,3,5,20,civ_adapt_gen1,0,100.0,0.05
2,2026-06-30T16:05:02.861000Z,2,200,10,10,6,0,10.0,0.9366285178813102,20,0,20,0.0,0.0071,0.993,1.0,0.0,1.3e3,1.0,0.721106639475263,0.31,%{cpu_percent: 45.0; memory_mb: 512},996000,2000,3,7,20,civ_adapt_gen2,0,100.0,0.05
3,2026-06-30T16:05:02.895000Z,6,200,10,10,6,0,10.0,0.8777858964521743,20,0,20,0.0,0.0067,0.993,1.0,0.0,1.3e3,1.0,0.7589318300700445,0.315,%{cpu_percent: 45.0; memory_mb: 512},994000,2000,3,3,20,civ_adapt_gen3,0,100.0,0.05
4,2026-06-30T16:05:02.899000Z,2,200,10,10,6,0,10.0,0.8990145128239541,20,0,20,0.0,0.007,0.993,1.0,0.0,1.3e3,1.0,0.8343120545671803,0.32,%{cpu_percent: 45.0; memory_mb: 512},992000,2000,3,3,20,civ_adapt_gen4,0,100.0,0.05
5,2026-06-30T16:05:02.926000Z,1,200,10,10,6,0,10.0,0.8892609323824765,20,0,20,0.0,0.009,0.991,1.0,0.0,1.3e3,1.0,0.8799685571121025,0.325,%{cpu_percent: 45.0; memory_mb: 512},990000,2000,3,3,20,civ_adapt_gen5,0,100.0,0.05
6,2026-06-30T16:05:02.930000Z,1,200,10,10,6,0,10.0,0.9353015391318347,20,0,20,0.0,0.0062,0.994,1.0,0.0,1.3e3,1.0,0.8736683026867671,0.33,%{cpu_percent: 45.0; memory_mb: 512},988000,2000,3,4,20,civ_adapt_gen6,0,100.0,0.05
7,2026-06-30T16:05:02.956000Z,1,200,10,10,6,0,10.0,0.8389883721890468,20,0,20,0.0,0.0068,0.993,1.0,0.0,1.3e3,1.0,0.7086964418272551,0.335,%{cpu_percent: 45.0; memory_mb: 512},986000,2000,3,6,20,civ_adapt_gen7,0,100.0,0.05
8,2026-06-30T16:05:02.960000Z,2,200,10,10,6,0,10.0,0.8943427846770158,20,0,20,0.0,0.008,0.992,1.0,0.0,1.3e3,1.0,0.7641162588068031,0.34,%{cpu_percent: 45.0; memory_mb: 512},984000,2000,3,6,20,civ_adapt_gen8,0,100.0,0.05
9,2026-06-30T16:05:02.990000Z,3,200,10,10,6,0,10.0,0.9235058338988599,20,0,20,0.0,0.0075,0.993,1.0,0.0,1.3e3,1.0,0.7722925041763794,0.345,%{cpu_percent: 45.0; memory_mb: 512},982000,2000,3,8,20,civ_adapt_gen9,0,100.0,0.05
10,2026-06-30T16:05:03.000000Z,2,200,10,10,6,0,10.0,0.843891322337553,20,0,20,0.0,0.0082,0.992,1.0,0.0,1.3e3,1.0,0.8443221052751074,0.35,%{cpu_percent: 45.0; memory_mb: 512},980000,2000,3,6,20,civ_adapt_gen10,0,100.0,0.05
11,2026-06-30T16:05:03.050000Z,1,200,10,10,6,0,10.0,0.8858624933218064,20,4,16,0.2,0.0076,0.992,1.0,3.43,2.1e3,1.0,0.8039857254096636,0.355,%{cpu_percent: 45.0; memory_mb: 512},976000,4000,3,4,20,civ_adapt_gen11,0,100.0,0.05
12,2026-06-30T16:05:03.069000Z,18,200,10,10,6,0,10.0,0.946491318758408,20,3,17,0.15,0.0064,0.994,1.0,2.0,1.9e3,1.0,0.8730083754751358,0.36,%{cpu_percent: 45.0; memory_mb: 512},972500,3500,3,6,20,civ_adapt_gen12,0,100.0,0.05
13,2026-06-30T16:05:03.074000Z,2,200,10,10,6,0,10.0,0.9088743326404791,20,8,12,0.4,0.0067,0.993,1.0,13.21,2.9e3,1.0,0.7387039419711398,0.365,%{cpu_percent: 45.0; memory_mb: 512},966500,6000,3,8,20,civ_adapt_gen13,0,100.0,0.05
14,2026-06-30T16:05:03.090000Z,2,200,10,10,6,0,10.0,0.8596849058039011,20,6,14,0.3,0.0059,0.994,1.0,7.47,2.5e3,1.0,0.7470897056582144,0.37,%{cpu_percent: 45.0; memory_mb: 512},961500,5000,3,3,20,civ_adapt_gen14,0,100.0,0.05
15,2026-06-30T16:05:03.100000Z,2,200,10,10,6,0,10.0,0.8568029197803534,20,12,8,0.6,0.0069,0.993,1.0,31.28,3.7e3,1.0,0.8294989197094428,0.375,%{cpu_percent: 45.0; memory_mb: 512},953500,8000,3,5,20,civ_adapt_gen15,0,100.0,0.05
16,2026-06-30T16:05:03.134000Z,10,200,10,10,6,0,10.0,0.8614765573254477,20,10,10,0.5,0.0072,0.993,1.0,22.34,3.3e3,1.0,0.8811572410920945,0.38,%{cpu_percent: 45.0; memory_mb: 512},946500,7000,3,3,20,civ_adapt_gen16,0,100.0,0.05
17,2026-06-30T16:05:03.140000Z,3,200,10,10,6,0,10.0,0.8134562104692705,20,15,5,0.75,0.0065,0.994,1.0,46.98,4.3e3,1.0,0.7581546117898051,0.385,%{cpu_percent: 45.0; memory_mb: 512},937000,9500,3,7,20,civ_adapt_gen17,0,100.0,0.05
18,2026-06-30T16:05:03.164000Z,13,200,10,10,6,0,10.0,0.883526085047245,20,17,3,0.85,0.007,0.993,1.0,58.81,4.7e3,1.0,0.713517474337538,0.39,%{cpu_percent: 45.0; memory_mb: 512},926500,10500,3,6,20,civ_adapt_gen18,0,100.0,0.05
19,2026-06-30T16:05:03.169000Z,2,200,10,10,6,0,10.0,0.8360939796941055,20,19,1,0.95,0.0072,0.993,1.0,76.35,5.1e3,1.0,0.7810152361585762,0.395,%{cpu_percent: 45.0; memory_mb: 512},915000,11500,3,4,20,civ_adapt_gen19,0,100.0,0.05
20,2026-06-30T16:05:03.182000Z,2,200,10,10,6,0,10.0,0.8600419440868143,20,20,0,1.0,0.0072,0.993,1.0,86.78,5.3e3,1.0,0.8270468167061285,0.4,%{cpu_percent: 45.0; memory_mb: 512},903000,12000,3,6,20,civ_adapt_gen20,0,100.0,0.05
