generation_number,timestamp,execution_duration_ms,episodes_created,discoveries_made,theories_formed,unknowns_resolved,research_debt,research_velocity,replication_success_rate,adaptations_evaluated,adaptations_adopted,adaptations_rejected,adaptation_success_rate,prediction_accuracy,prediction_calibration,prediction_reliability,civilization_adaptation_index,scientific_capital,institution_diversity,method_diversity,collaboration_density,resource_utilization,budget_remaining,credits_spent,canonical_transaction_count,stage3_results_count,stage4_results_count,stage5_result_id,constitutional_violations,lifecycle_completeness_pct,rollback_frequency
11,2026-06-30T16:03:25.331000Z,2,200,10,10,6,0,10.0,0.8318914416841046,20,2,18,0.1,0.0077,0.992,1.0,0.81,1.7e3,1.0,0.7154104676156745,0.355,%{cpu_percent: 45.0; memory_mb: 512},977000,3000,3,5,20,civ_adapt_gen11,0,100.0,0.05
12,2026-06-30T16:03:25.346000Z,1,200,10,10,6,0,10.0,0.929606007687363,20,3,17,0.15,0.0054,0.995,1.0,1.88,1.9e3,1.0,0.7575926308789326,0.36,%{cpu_percent: 45.0; memory_mb: 512},973500,3500,3,8,20,civ_adapt_gen12,0,100.0,0.05
13,2026-06-30T16:03:25.362000Z,1,200,10,10,6,0,10.0,0.9480377918568157,20,4,16,0.2,0.0075,0.993,1.0,3.46,2.1e3,1.0,0.8214938763748545,0.365,%{cpu_percent: 45.0; memory_mb: 512},969500,4000,3,6,20,civ_adapt_gen13,0,100.0,0.05
14,2026-06-30T16:03:25.380000Z,2,200,10,10,6,0,10.0,0.8814560044485285,20,12,8,0.6,0.0078,0.992,1.0,31.35,3.7e3,1.0,0.833414189375297,0.37,%{cpu_percent: 45.0; memory_mb: 512},961500,8000,3,3,20,civ_adapt_gen14,0,100.0,0.05
15,2026-06-30T16:03:25.396000Z,2,200,10,10,6,0,10.0,0.9124498594434737,20,10,10,0.5,0.0069,0.993,1.0,21.73,3.3e3,1.0,0.8299378162672577,0.375,%{cpu_percent: 45.0; memory_mb: 512},954500,7000,3,5,20,civ_adapt_gen15,0,100.0,0.05
16,2026-06-30T16:03:25.413000Z,2,200,10,10,6,0,10.0,0.8692606984493815,20,13,7,0.65,0.0065,0.994,1.0,37.7,3.9e3,1.0,0.8784414264926256,0.38,%{cpu_percent: 45.0; memory_mb: 512},946000,8500,3,4,20,civ_adapt_gen16,0,100.0,0.05
17,2026-06-30T16:03:25.434000Z,2,200,10,10,6,0,10.0,0.8127547689947501,20,13,7,0.65,0.0076,0.992,1.0,37.8,3.9e3,1.0,0.8836781215365338,0.385,%{cpu_percent: 45.0; memory_mb: 512},937500,8500,3,3,20,civ_adapt_gen17,0,100.0,0.05
18,2026-06-30T16:03:25.450000Z,2,200,10,10,6,0,10.0,0.8547469783004461,20,17,3,0.85,0.0065,0.994,1.0,61.85,4.7e3,1.0,0.8021006393090437,0.39,%{cpu_percent: 45.0; memory_mb: 512},927000,10500,3,6,20,civ_adapt_gen18,0,100.0,0.05
19,2026-06-30T16:03:25.466000Z,2,200,10,10,6,0,10.0,0.8886849451103677,20,19,1,0.95,0.007,0.993,1.0,79.18,5.1e3,1.0,0.8469454543950625,0.395,%{cpu_percent: 45.0; memory_mb: 512},915500,11500,3,4,20,civ_adapt_gen19,0,100.0,0.05
20,2026-06-30T16:03:25.486000Z,2,200,10,10,6,0,10.0,0.9455941272826739,20,20,0,1.0,0.0079,0.992,1.0,83.59,5.3e3,1.0,0.7596985575761134,0.4,%{cpu_percent: 45.0; memory_mb: 512},903500,12000,3,4,20,civ_adapt_gen20,0,100.0,0.05
1,2026-06-30T16:05:03.705000Z,2,200,10,10,6,0,10.0,0.8297068127626022,20,0,20,0.0,0.0079,0.992,1.0,0.0,1.3e3,1.0,0.7124418077939799,0.305,%{cpu_percent: 45.0; memory_mb: 512},998000,2000,3,7,20,civ_adapt_gen1,0,100.0,0.05
2,2026-06-30T16:05:03.719000Z,4,200,10,10,6,0,10.0,0.8862693055930007,20,0,20,0.0,0.0066,0.993,1.0,0.0,1.3e3,1.0,0.8540020537222,0.31,%{cpu_percent: 45.0; memory_mb: 512},996000,2000,3,5,20,civ_adapt_gen2,0,100.0,0.05
3,2026-06-30T16:05:03.724000Z,2,200,10,10,6,0,10.0,0.8287766932066236,20,0,20,0.0,0.008,0.992,1.0,0.0,1.3e3,1.0,0.8380067112946529,0.315,%{cpu_percent: 45.0; memory_mb: 512},994000,2000,3,7,20,civ_adapt_gen3,0,100.0,0.05
4,2026-06-30T16:05:03.750000Z,2,200,10,10,6,0,10.0,0.8990254630049158,20,0,20,0.0,0.0065,0.994,1.0,0.0,1.3e3,1.0,0.8509447160492167,0.32,%{cpu_percent: 45.0; memory_mb: 512},992000,2000,3,6,20,civ_adapt_gen4,0,100.0,0.05
5,2026-06-30T16:05:03.776000Z,1,200,10,10,6,0,10.0,0.8858401310285715,20,0,20,0.0,0.0088,0.991,1.0,0.0,1.3e3,1.0,0.8076603024385953,0.325,%{cpu_percent: 45.0; memory_mb: 512},990000,2000,3,7,20,civ_adapt_gen5,0,100.0,0.05
6,2026-06-30T16:05:03.808000Z,30,200,10,10,6,0,10.0,0.8297837570041674,20,0,20,0.0,0.0071,0.993,1.0,0.0,1.3e3,1.0,0.8171480673924807,0.33,%{cpu_percent: 45.0; memory_mb: 512},988000,2000,3,5,20,civ_adapt_gen6,0,100.0,0.05
7,2026-06-30T16:05:03.813000Z,2,200,10,10,6,0,10.0,0.8583210386389044,20,0,20,0.0,0.0077,0.992,1.0,0.0,1.3e3,1.0,0.8200696785386892,0.335,%{cpu_percent: 45.0; memory_mb: 512},986000,2000,3,8,20,civ_adapt_gen7,0,100.0,0.05
8,2026-06-30T16:05:03.828000Z,2,200,10,10,6,0,10.0,0.8103663501796851,20,0,20,0.0,0.009,0.991,1.0,0.0,1.3e3,1.0,0.8325229389392355,0.34,%{cpu_percent: 45.0; memory_mb: 512},984000,2000,3,5,20,civ_adapt_gen8,0,100.0,0.05
9,2026-06-30T16:05:03.840000Z,2,200,10,10,6,0,10.0,0.944498730758526,20,0,20,0.0,0.0074,0.993,1.0,0.0,1.3e3,1.0,0.747513732280589,0.345,%{cpu_percent: 45.0; memory_mb: 512},982000,2000,3,5,20,civ_adapt_gen9,0,100.0,0.05
10,2026-06-30T16:05:03.856000Z,2,200,10,10,6,0,10.0,0.8997046435783544,20,0,20,0.0,0.0067,0.993,1.0,0.0,1.3e3,1.0,0.8301868577951287,0.35,%{cpu_percent: 45.0; memory_mb: 512},980000,2000,3,8,20,civ_adapt_gen10,0,100.0,0.05
11,2026-06-30T16:05:03.872000Z,2,200,10,10,6,0,10.0,0.9010087180994353,20,4,16,0.2,0.0076,0.992,1.0,3.31,2.1e3,1.0,0.7409018348502823,0.355,%{cpu_percent: 45.0; memory_mb: 512},976000,4000,3,7,20,civ_adapt_gen11,0,100.0,0.05
12,2026-06-30T16:05:03.888000Z,2,200,10,10,6,0,10.0,0.8919252092734481,20,6,14,0.3,0.0074,0.993,1.0,7.44,2.5e3,1.0,0.741287759284912,0.36,%{cpu_percent: 45.0; memory_mb: 512},971000,5000,3,3,20,civ_adapt_gen12,0,100.0,0.05
13,2026-06-30T16:05:03.900000Z,2,200,10,10,6,0,10.0,0.913606491269948,20,7,13,0.35,0.0076,0.992,1.0,10.75,2.7e3,1.0,0.847194157159169,0.365,%{cpu_percent: 45.0; memory_mb: 512},965500,5500,3,4,20,civ_adapt_gen13,0,100.0,0.05
14,2026-06-30T16:05:03.937000Z,2,200,10,10,6,0,10.0,0.9127661032877179,20,7,13,0.35,0.006,0.994,1.0,10.72,2.7e3,1.0,0.842976315780408,0.37,%{cpu_percent: 45.0; memory_mb: 512},960000,5500,3,5,20,civ_adapt_gen14,0,100.0,0.05
15,2026-06-30T16:05:03.950000Z,2,200,10,10,6,0,10.0,0.9101473478711741,20,8,12,0.4,0.0067,0.993,1.0,13.84,2.9e3,1.0,0.8207454330768179,0.375,%{cpu_percent: 45.0; memory_mb: 512},954000,6000,3,8,20,civ_adapt_gen15,0,100.0,0.05
16,2026-06-30T16:05:03.957000Z,2,200,10,10,6,0,10.0,0.8741828394966424,20,13,7,0.65,0.0065,0.994,1.0,36.94,3.9e3,1.0,0.8406943086070582,0.38,%{cpu_percent: 45.0; memory_mb: 512},945500,8500,3,8,20,civ_adapt_gen16,0,100.0,0.05
17,2026-06-30T16:05:03.985000Z,17,200,10,10,6,0,10.0,0.8429188629341318,20,16,4,0.8,0.0078,0.992,1.0,54.01,4.5e3,1.0,0.7767488041741966,0.385,%{cpu_percent: 45.0; memory_mb: 512},935500,10000,3,7,20,civ_adapt_gen17,0,100.0,0.05
18,2026-06-30T16:05:03.990000Z,2,200,10,10,6,0,10.0,0.8534397716635196,20,19,1,0.95,0.0066,0.993,1.0,74.11,5.1e3,1.0,0.7286824682123844,0.39,%{cpu_percent: 45.0; memory_mb: 512},924000,11500,3,3,20,civ_adapt_gen18,0,100.0,0.05
19,2026-06-30T16:05:04.006000Z,2,200,10,10,6,0,10.0,0.8562422225116887,20,18,2,0.9,0.0074,0.993,1.0,70.8,4.9e3,1.0,0.840068229205317,0.395,%{cpu_percent: 45.0; memory_mb: 512},913000,11000,3,5,20,civ_adapt_gen19,0,100.0,0.05
20,2026-06-30T16:05:04.033000Z,2,200,10,10,6,0,10.0,0.9398879538857368,20,20,0,1.0,0.0054,0.995,1.0,86.58,5.3e3,1.0,0.822670736686626,0.4,%{cpu_percent: 45.0; memory_mb: 512},901000,12000,3,4,20,civ_adapt_gen20,0,100.0,0.05
